owner,repo,commit_hash,golden_commit_hash,combined_score,category,language
FormidableLabs,victory,518988f453b60557c0b93d6951df68b5c0ccb8a2,3877aa99403ba196e4e55c16b7e04c22c56d26c7,0.6010625,dependency,javascript
zulip,zulip,fa2f86ff8092531eb13364bed03158b85fcdceee,52692a6448639c3c6692a67d750ecb86a3195345,0.6005625000000001,basic,python
azerothcore,azerothcore-wotlk,2c344fc12723adf9a1eab4249b77bd459ca357ad,cb7e28df0579c73d0aaa29ee7406a653aee548d8,0.5995625,dependency,c
astral-sh,ruff,8b749e1d4d3974aa9ecbb9b0df93d0352c2438ea,184241f99affa895c5e8c1a2e144587cfaa2339a,0.5990624999999999,api,rust
flutter,engine,2878cdda72ded38cd53340f7224bfa837bce67aa,0e586d1c28c868d59f7fbe9402938fc5dc448b85,0.5983750000000001,api,c
SerenityOS,serenity,fdf3e0aca17918bca3716bf05568d1840258f2ac,0482f4e1170010dccec1726ee5222a062f4b3262,0.5965625,api,c
rust-lang,rust,0697ee9af5a0493631606e5fbe80cc802a95eb23,e9ef8e1efa387fa235d63c191492f63f70959348,0.596375,api,rust
qbittorrent,qBittorrent,f2d6129db369ec1b180e9ccc683614b464ddf4b4,5d1c2496063b41874e85af0145b153e006fc92d3,0.595875,api,c
alicevision,Meshroom,0474a956bfc3d562a4730ba6a6dab2d19e980112,9088f0b10695443dcab3362f94527673d7195dbd,0.5953750000000001,api,python
hashicorp,terraform-provider-aws,afc50a0667c4a6e917f41c96ab24d2b693868e78,571e4d826523e225bf865b8edb6fb022c5a23e48,0.5950000000000001,api,go
SerenityOS,serenity,bec8d73cb366fd0286b6df543fd7992ef84f1a53,8994dcb4f9b12f6fcf41e2227c708fc0cc6a20b8,0.595,api,c
commercialhaskell,stack,814e40d2194d6d0a07684e2be10893539d9c5fc2,0b978ba2c602ab6b309003bca19ef5fc33d110b7,0.594,basic,other
google,gvisor,891ab9fd1415d9ab4500a0fcd6185a3e3828c948,e23347e5b5d57eda8864b1404421cefab5209e78,0.59375,structural,go
astral-sh,ruff,2cc487eb22970036f5621758e34996a8ece1e194,e09180b1df5f7ea31412e8330561a35cc64cb41b,0.5935625,api,rust
envoyproxy,envoy,d7fe4ae1fe0594e4a0a1c7e5992a2bcd644f8341,00536345a1f49ef19c1869253c7ce4d24be5ab58,0.5929375,api,c
web-infra-dev,rspack,836ad3ceaa648ac1a4c464c501f241d50e4dbf80,728a6f449ee35b20fcbd1ac46cc43ff50dc92d36,0.592875,basic,rust
hashicorp,terraform-provider-aws,651ccce5fc6441ab21eedc81e7ff0a06bb312e16,9d0ae12b522c53712a2d4c2133bd12e07b5b4507,0.59275,config,go
immich-app,immich,1b7e4b4e524178b3e38c14e160eea2afa64d8fe0,4ea281f854e7e51d2348851629e10000451ad49d,0.5926875,structural,javascript
pytest-dev,pytest,4546d5445aaefe6a03957db028c263521dfb5c4b,bdfc5c80d8700b6e76c706ea11b3b9c8d41a8b76,0.592625,config,python
rust-lang,rust,7427812261469c52f7093722746c26b134d39bd0,784316eadca2c58f6d79343e1eac6a7b667c8ea3,0.5920000000000001,dependency,rust
zephyrproject-rtos,zephyr,e1cacb3a183968598e0baa12f3d7a84de3fe401a,dc97bbd35f6bca23aed1364550bb9b2c74abd904,0.591375,api,c
gui-cs,Terminal.Gui,62641c8f262b0cddb948632906a412a28d4be08b,7676f89e39b154c9c7b4b48c3832f505bbfa0742,0.5910625,api,other
growthbook,growthbook,c2467c783763a93dc90b661a727bcc069aaceaf7,d2e8877419bfaa390fe9e5104229c81fc31e6160,0.5910624999999999,config,javascript
pythonarcade,arcade,ceca9623039d84b5fc6771846a7e0e5f603d29a2,285bc2b87135b100af71b81e817900ceb2a72aad,0.5895625,api,python
rust-lang,rust,ff0c98663e06c78d00b2062b114bfe6fefa756ae,7d025bb63d2f2c2a69cd23bb4befa46a8753f498,0.5895625,config,rust
mozilla-mobile,firefox-ios,3e0cbc637dbbe79b7d3bd055bca89345260fd9cd,c6fda0acef9482b5857e61de36d324f148ee1b79,0.5892500000000002,api,other
intel-analytics,BigDL,14344f4f6234fad49f1d41b06b0f8ab415243d14,8ec1af6e24e156108eb52252e1e3139f8cd0179e,0.5885625,structural,python
dotnet,runtime,01f039ce1daf29ea3ac0b484c6752b3143f3b697,5c4e2a301ec1dd8ef75a3ba98e5be1ff2cea0130,0.5885000000000001,abstraction,c
