owner,repo,commit_hash,golden_commit_hash,combined_score,category,language
mockito,mockito,2f7bf91d24a85ab28749e80effeb1252d8442ff9,9952454f4efc6a8734149b5e81e4f66c0349dcbb,0.745,structural,java
google,gvisor,fb9919881c7dc98eaf97cad2a70d187bd78f1566,8f4634997bd97810a85a70b71f000378d9db2e55,0.742625,structural,go
golang,go,6105e8b4193401cf3344471924025c8a293c8e40,b0e238add5dc8ab80b4eade78ca047f074658dcd,0.732125,structural,go
apache,shenyu,1b245d325d3edb20bad33c3ae901eb46947b7183,bbd14bbda87a252639b840a89b8e736de3e9fa94,0.7236875,structural,java
twosigma,beakerx,919490cc92551b48051fc1ae1d5828d82a09307d,c497669acc2184ea18050dab3a843809b5e40983,0.7146875,structural,javascript
kumahq,kuma,07a178292d19a38b9ca389f4f466ef74c555e48a,ad7f6c6d6390d67f7bc010118e07b4c37de66396,0.7046875,api,go
twentyhq,twenty,8334fe9528274da443712b92d1fe1448f8cd2a6b,6554947671ce4f91c9f271271791d85e66f5c990,0.714375,basic,javascript
speechbrain,speechbrain,e2696d983cf0d2cf8ead6830812687f78b5504f4,068a41bb64c921785a9b760f38c1daabd49ab1f3,0.7028125,structural,python
apache,pinot,631833a9967779c1debd8e0f2784d1700e0d7312,bc567a02b884b115d15351aada46305bf6df414c,0.6595625,api,java
PrestaShop,PrestaShop,5a5fd342defba43e862983b5539b498cf6674c3d,b5a2920778d20abc2a606fcde20c10dbea3f9ac7,0.6485625,api,javascript
endless-sky,endless-sky,54f2c777019696c6cc7b16c8ed4cc9da150a9cef,74e287cf972a0a4e8658e2113c7045fbc5020a17,0.648375,dependency,c
huggingface,transformers,9c25820978ea1b132bb145258959a852b2de4b7b,d8f6d3790acdd7033e199875b5b57691adf10735,0.634375,api,python
rust-lang,rust,4ba4b5f24fbe54a158b32d94b33e5920777458d5,02aa4ff12f09f8902b720ab7fc68d5ecfb84dda7,0.622875,structural,rust
bevyengine,bevy,d374c8a09296e51dbd33aacbcf269dcfbe41f044,4d74baf1ae767e6eeb48aa0cd6862d754864aa1b,0.622375,api,rust
tauri-apps,tauri,eb60b9966b9da98e34f9ce2e98c948a8f50f07ae,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,0.61825,dependency,rust
apache,pulsar,6f8bb846f7e5bc9cb4faa045369e272d4cd620a1,9a1124516ed46cf59cba39ffa7b12a0caf7b9d80,0.6123125,config,java
containerd,nerdctl,00ad410418853bd1cff3642f0b56171fa546c907,d3072780b5c3e3979747f5fc5042ab4f99a2ca2e,0.76375,structural,go
oven-sh,bun,73d92c7518f547b5054a2bac4be6606f1e3bcc94,07cd45deae36d81e8a32796f351001a2a8157df1,0.74675,structural,javascript
quarkusio,quarkus,3555cbcce42e65289706e86be7c7292ac6eeb5fe,98942f6dfc57e2d2831b338eb2767e1c73fd8e03,0.73725,api,java
golangci,golangci-lint,8c225c34db818afc0b424a41d69b7896fe0baf32,aec176a6a2827c993b59f601fc42c44bcaeda61e,0.7245625,basic,go
aquasecurity,tracee,8ee9221f1d2b99d8aa3d937fd5599d6a38af2374,7e9d5824ed13134fa1966520b2af7e7acdba2902,0.69675,structural,go
excalidraw,excalidraw,debf2ad60817cad40e0cdd3d5a9a0262b40cfbdc,19135995942a671192a0182cbe30b580576a4f8a,0.68625,dependency,javascript
highcharts,highcharts,ded96e47a5b9a49314843bf7c0ac24f7f42033ce,09f0d36fc2990c2f8239737a55e0a122969581d9,0.6495625,api,javascript
gradle,gradle,674b8430b024f03cae24f1e4dd6dbaa78b557dae,800924487105408d5ad5ce8923a59a0c3b1a05a5,0.6469375,api,java
apache,nuttx,7c01281757d6b7bd5729153916edde2890bbc3c9,6a57c5692578ee9e33e6a0c81f89425f4e9db604,0.6160625,abstraction,c
OpenRCT2,OpenRCT2,5ad0f5b411c3168d2bb34334530ade87a138b528,95678929400ecc43d5de0560aee23860a38e2ee7,0.6104375,config,c
prisma,prisma,8405dd85d1a5cc2cfc296a1a94b0eaf482f843bd,afa248a4ef9543b68da568d1b4cb6f6c5dac91d8,0.7740625,structural,javascript
python,cpython,3ae67ba97e88d6f066a5b6f0c809f57fe4a1ecbe,a1aeec61c4321ba9a6966109343bd88dcf9cb26a,0.7538125,structural,c
ggerganov,llama.cpp,c05e8c9934f94fde49bc1bc9dc51eed282605150,afa8a9ec9b520137bbd1ca6838cda93ee39baf20,0.7386875,api,c
lima-vm,lima,91b96e6d554f9ee2d4817868b13fcd3f30ae8a16,22af4859f0b63284545f40d62b1a4d11da65e28b,0.7386875,structural,go
bentoml,BentoML,d0a47a363086712ed5a62a0e3c730dbc3215d4ea,17a160cd059141852b390795f8f39da40deeda93,0.7295625,api,python
n8n-io,n8n,cdcd0592484e479e2b1aee140d912b22c055ad5e,2bb190349bb6933cd0f80c08f25a445a4dd13509,0.716125,dependency,javascript
rust-lang,rust,15f58c46da79399961a09db0c650a2f90f442e6b,f836ae4e663b6e8938096b8559e094d18361be55,0.710625,basic,rust
temporalio,temporal,5d1b702b635d17027258b7b900063b92c9c9467b,afd4ef8dae9468295061aee8aab59cc837bcac48,0.709125,api,go
chaos-mesh,chaos-mesh,04ef8d2cbd1041fe9d67c31c503c532d9178717c,266010dd54160b018046e4a4daf6c92254524406,0.7090625,dependency,javascript
ziglang,zig,d83b95cbf4895027b1730ef6025df4fe01beba26,eb375525366ba51c3f626cf9b27d97fc81e2c938,0.6956875,api,other
hrydgard,ppsspp,b9decb20a52612ce3dbdccebec26b95972212a1b,9ad42bcd99288a272a31f0148f63778966737e29,0.694375,api,c
conan-io,conan,f7e431f1bac9c52c60f782854e262165f75d5257,fc326dfe1fd264c6879c25e87e1f53db3b9a94d3,0.6926875,structural,python
PrestaShop,PrestaShop,7528980a080466c773266906650d646fd41a9c2b,e4e4b7ec9203a05f275b9b4e98d7047891595a6f,0.6760625,structural,javascript
PrestaShop,PrestaShop,2a02d2fa63c1576de909a696ce60d0dc996fc829,fe115bd7c5f7b12d110e1b4541f256a7b6388b66,0.6735625,structural,javascript
elastic,beats,77cd2393e723daf5d935eb4d0da5323c152cd767,4350d4ee26db04c87c2bfdf119ba3c278c559f94,0.6685625,dependency,go
twentyhq,twenty,66b633e08ebbc6fe79d406bd4f6eeac842b2bb5f,9eaa8ad517ed8c57f46b14ebc0435cbaba150267,0.656375,api,javascript
